StudentID,OffClass,Grade,Course,Section,Teacher1,Teacher2,Period,Room
STUDENT33,1D1,9,HGF86QQD,14,FISHMAN DBL,,10,223
STUDENT33,1D1,9,MEF43,1,BUKALOV,,2,325
STUDENT33,1D1,9,PHF43Q3,7,COGLIATI,,7,122
STUDENT33,1D1,9,PPF43Q2C,17,DYCKMAN,,7,GYM3
STUDENT33,1D1,9,SLF43QF,41,GEORGAS,,5,338
STUDENT33,1D1,9,UEFG3,2,WANG,,6,B28
STUDENT33,1D1,9,ZLUN,4,ZZ STAFF,,4,CAFÉ
STUDENT33,1D1,9,ZQACSIGS,1,COLLAZO,,13,150
STUDENT33,1D1,9,ZQCTEMPP,1,,,14,
STUDENT33,1D1,9,ZQGJUN25,1,,,14,
STUDENT34,3D9,11,EEFGFUQX,2,RIVERA,,5,347
STUDENT34,3D9,11,FJFCBU,1,SAKAI,,4,238
STUDENT34,3D9,11,MKFC7UCT,1,PORCHETTA,,3,106
STUDENT34,3D9,11,MPF43UQJ,8,HARITOS,,8,203
STUDENT34,3D9,11,PGF43Q2C,1,LEVITT,,2,GYM1
STUDENT34,3D9,11,SCF85UQD,1,BORLONGAN,,6,141
STUDENT34,3D9,11,SCF86UQD,1,BORLONGAN DBL,,7,141
STUDENT34,3D9,11,UAF43Q3,1,BRIANKA,,2,B27
STUDENT34,3D9,11,ZLUN,9,ZZ STAFF,,9,CAFÉ
STUDENT34,3D9,11,ZQACSIGS,1,COLLAZO,,13,150
STUDENT34,3D9,11,ZQCTECWD,1,,,14,
STUDENT34,3D9,11,ZQGJUN23,1,,,14,
STUDENT35,2G0,10,AQF43UVT,2,ROSSI,,3,206
STUDENT35,2G0,10,BCF43T,52,LIGUORI,,9,B28
STUDENT35,2G0,10,EEFG7QG,2,PAREDES,MAURIELLO,5,249
STUDENT35,2G0,10,FFFC7QC3,1,MAHARAJH,,10,334A
STUDENT35,2G0,10,HFF43,2,HERMAN,,8,221
STUDENT35,2G0,10,HUF43,1,LISS,,2,311
STUDENT35,2G0,10,MRF42,99,BELFI MP,,11,****
STUDENT35,2G0,10,MRF43,5,SCHWARTZ S,,4,323
STUDENT35,2G0,10,PGF43Q3C,5,CORRADO,,9,GYM1
STUDENT35,2G0,10,SCF43,9,MUSICH,,7,330
STUDENT35,2G0,10,ZLUN,6,ZZ STAFF,,6,CAFÉ
STUDENT35,2G0,10,ZQACSC,1,COLLAZO,,13,150
STUDENT35,2G0,10,ZQCTEERT,1,,,14,
STUDENT35,2G0,10,ZQGJUN24,1,,,14,
STUDENT36,1D1,9,EEFG3,12,BELINFANTI,,9,349
STUDENT36,1D1,9,FSFC7,5,JASIENOWSKI,,4,229
STUDENT36,1D1,9,HGF85QGD,4,MARK,MAGGIOTTA,5,313
STUDENT36,1D1,9,HGF86QGD,4,MARK DBL,,6,313
STUDENT36,1D1,9,MEF43QG,4,COLUCCI,CROWLEY,7,324
STUDENT36,1D1,9,MKF43,1,JOSEPH,,2,106
STUDENT36,1D1,9,PGF43Q3C,6,DYCKMAN,,10,GYM1
STUDENT36,1D1,9,PHF43Q2,12,CASORIA,,10,149
STUDENT36,1D1,9,SLF43QG,1,KUBLALL,ANDERSON CAMPBELL,3,231
STUDENT36,1D1,9,ZLUNAUD,8,ZZ STAFF,,8,AUD
STUDENT36,1D1,9,ZQACSC,1,COLLAZO,,13,150
STUDENT36,1D1,9,ZQCTECWD,1,,,14,
STUDENT36,1D1,9,ZQGJUN25,1,,,14,
STUDENT37,1V1,9,EEFG3QG,7,BOCCUZZA J,DELSIGNORE,9,350
STUDENT37,1V1,9,FSFC7,4,SAEZ,,4,215
STUDENT37,1V1,9,HGF85QGD,6,DOYLE,BLINN,7,111
STUDENT37,1V1,9,HGF86QGD,6,DOYLE DBL,,8,111
STUDENT37,1V1,9,MRF43,3,SCHWARTZ S,,3,323
STUDENT37,1V1,9,PHF43Q3,11,DEMELO,,10,327
STUDENT37,1V1,9,PPF43Q2C,23,SCHARF,,10,GYM3
STUDENT37,1V1,9,SDF43,2,SADIGH,,5,235
STUDENT37,1V1,9,SLF43,1,KUBLALL,,2,231
STUDENT37,1V1,9,ZLUN,6,ZZ STAFF,,6,CAFÉ
STUDENT37,1V1,9,ZQACSIGS,1,COLLAZO,,13,150
STUDENT37,1V1,9,ZQCTEERT,1,,,14,
STUDENT37,1V1,9,ZQGJUN25,1,,,14,
STUDENT38,4P8,12,EQF43QQY,8,TESSENHOLTZ,,8,328
STUDENT38,4P8,12,FQF43QQY,7,TIZOL,,7,216
STUDENT38,4P8,12,GMF11Q9,1,,,9,
STUDENT38,4P8,12,HPF43X,1,SKODT NIELSEN,,4,226
STUDENT38,4P8,12,PPF43Q5C,9,MCDERMOTT GREENE,,6,GYM2
STUDENT38,4P8,12,ULF41QQD,1,COHEN A,,2,B39
STUDENT38,4P8,12,ULF42QQD,1,COHEN A DBL,,3,B39
STUDENT38,4P8,12,ZLUN,5,ZZ STAFF,,5,CAFÉ
STUDENT38,4P8,12,ZQACSIGS,1,COLLAZO,,13,150
STUDENT38,4P8,12,ZQCTEMPP,1,,,14,
STUDENT38,4P8,12,ZQGJUN22,1,,,14,
STUDENT39,2G0,10,BCF43T,52,LIGUORI,,9,B28
STUDENT39,2G0,10,EEFG7QG,1,PAREDES,MAURIELLO,2,349
STUDENT39,2G0,10,FSFCBU,3,TSAI C,,3,215
STUDENT39,2G0,10,HUF43,3,LUNG BUGENSKI,,7,250
STUDENT39,2G0,10,MRF43,6,ENG,,4,208
STUDENT39,2G0,10,PGF43Q3C,5,CORRADO,,9,GYM1
STUDENT39,2G0,10,SCF43,5,BAN,,5,334B
STUDENT39,2G0,10,SDF43QQE,3,BAN,,6,334B
STUDENT39,2G0,10,ULFC3TP,3,GUNDERSEN,,8,B39
STUDENT39,2G0,10,ZLUNPD10,10,ZZ STAFF,,10,CAFÉ
STUDENT39,2G0,10,ZQACSIGS,1,COLLAZO,,13,150
STUDENT39,2G0,10,ZQCTEMPP,1,,,14,
STUDENT39,2G0,10,ZQGJUN24,1,,,14,
STUDENT40,1V1,9,AUFC3TA,4,VIZOSO,,10,204
STUDENT40,1V1,9,BCF43T,27,LIGUORI,,5,B28
STUDENT40,1V1,9,EEFG3,1,SERPE,,2,126
STUDENT40,1V1,9,FSFC7,11,TORO,,7,331
STUDENT40,1V1,9,HGF85QQD,3,KNELLER,,3,225
STUDENT40,1V1,9,HGF86QQD,3,KNELLER DBL,,4,225
STUDENT40,1V1,9,MRF43,8,TREUE,,6,207
STUDENT40,1V1,9,PPF43Q2C,13,COGLIATI,,5,GYM3
STUDENT40,1V1,9,SCF43,12,HAN,,9,139
STUDENT40,1V1,9,ZLUN,8,ZZ STAFF,,8,CAFÉ
STUDENT40,1V1,9,ZQACSIGS,1,COLLAZO,,13,150
STUDENT40,1V1,9,ZQCTEDA,1,,,14,
STUDENT40,1V1,9,ZQGJUN25,1,,,14,
STUDENT41,4S8,12,FSFCBU,6,TAVAREZ,,6,214
STUDENT41,4S8,12,GMF11Q8,1,,,8,
STUDENT41,4S8,12,HFF43UQX,2,EDELE,,4,228
STUDENT41,4S8,12,PGF43Q3C,3,CORRADO,,5,GYM1
STUDENT41,4S8,12,PPF43Q2C,13,COGLIATI,,5,GYM3
STUDENT41,4S8,12,ULF41QQD,1,COHEN A,,2,B39
STUDENT41,4S8,12,ULF42QQD,1,COHEN A DBL,,3,B39
STUDENT41,4S8,12,ZLUN,7,ZZ STAFF,,7,CAFÉ
STUDENT41,4S8,12,ZQACSAMU,1,COLLAZO,,13,150
STUDENT41,4S8,12,ZQCTEMPP,1,,,14,
STUDENT41,4S8,12,ZQGJUN22,1,,,14,
STUDENT42,4D9,12,ALF43QQD,1,VIZOSO,,3,B7
STUDENT42,4D9,12,ANF43UQX,1,VIZOSO DBL,,4,B7
STUDENT42,4D9,12,EEFGFUQX,2,RIVERA,,5,347
STUDENT42,4D9,12,HFF43QG,2,WEISSMANN,HERMAN,6,221
STUDENT42,4D9,12,HRF43XE,1,FISHMAN,,8,223
STUDENT42,4D9,12,MPF43UQJ,6,BUKALOV,,7,325
STUDENT42,4D9,12,PPF43Q2C,5,CAPUANA,,2,GYM3
STUDENT42,4D9,12,PPF43Q3C,5,CAPUANA,,2,GYM3
STUDENT42,4D9,12,ZLUN,9,ZZ STAFF,,9,CAFÉ
STUDENT42,4D9,12,ZQACSIGS,1,COLLAZO,,13,150
STUDENT42,4D9,12,ZQCTEDA,1,,,14,
STUDENT42,4D9,12,ZQGJUN23,1,,,14,
STUDENT43,3D9,11,EEFGFUQC,3,MICHELLI,,6,250
STUDENT43,3D9,11,FSFCBU,5,TSAI C,,5,213
STUDENT43,3D9,11,HFF43UQX,4,MCNAMARA,,8,226
STUDENT43,3D9,11,MPF43UQJ,3,ROFFLER,,4,321
STUDENT43,3D9,11,PGF43Q2C,5,CORRADO,,9,GYM1
STUDENT43,3D9,11,PGF43Q3C,5,CORRADO,,9,GYM1
STUDENT43,3D9,11,ULF41QQD,1,COHEN A,,2,B39
STUDENT43,3D9,11,ULF42QQD,1,COHEN A DBL,,3,B39
STUDENT43,3D9,11,ZLUN,7,ZZ STAFF,,7,CAFÉ
STUDENT43,3D9,11,ZQACSIGS,1,COLLAZO,,13,150
STUDENT43,3D9,11,ZQCTEMPP,1,,,14,
STUDENT43,3D9,11,ZQGJUN23,1,,,14,
STUDENT44,V39,11,BCF43T,41,GUNDERSEN,,9,B39
STUDENT44,V39,11,EEFGFUQC,2,SARAFOGLOU,,3,250
STUDENT44,V39,11,HBF43UQX,3,TSOLKA,,7,115
STUDENT44,V39,11,MGF43QTF,1,DEPINTO,TREUE,2,207
STUDENT44,V39,11,MKFC7UCT,2,PORCHETTA,,4,106
STUDENT44,V39,11,PPF43Q5C,7,LEVITT,,6,GYM3
STUDENT44,V39,11,SDF43QTE,5,SANDHU,PRINTZ,8,139
STUDENT44,V39,11,UAF43Q2,6,BRIANKA,,9,B27
STUDENT44,V39,11,ZLUN,5,ZZ STAFF,,5,CAFÉ
STUDENT44,V39,11,ZQACSIGS,1,COLLAZO,,13,150
STUDENT44,V39,11,ZQCTECWD,1,,,14,
STUDENT44,V39,11,ZQGJUN23,1,,,14,
STUDENT45,1D1,9,BCF43T,26,ROSSI,,5,211
STUDENT45,1D1,9,EEFG3QG,2,KOUMOULIS,SARAFOGLOU,4,346
STUDENT45,1D1,9,EEFGBQF,40,SEGALL,,6,123
STUDENT45,1D1,9,FFFC3,5,MAHARAJH,,7,334A
STUDENT45,1D1,9,HGF83QF,41,YAZDANFAR,,9,219
STUDENT45,1D1,9,MRF43QFF,40,CHEN,,3,326
STUDENT45,1D1,9,PPF43Q2C,15,MCDERMOTT GREENE,,5,GYM2
STUDENT45,1D1,9,SCF83QFF,41,HUDSON,,10,138
STUDENT45,1D1,9,SHFC1TM,1,SADIGH,,2,138
STUDENT45,1D1,9,ZLUN,8,ZZ STAFF,,8,CAFÉ
STUDENT45,1D1,9,ZQACSIGS,1,COLLAZO,,13,150
STUDENT45,1D1,9,ZQCTESMM,1,,,14,
STUDENT45,1D1,9,ZQELLCUR,1,,,13,****
STUDENT45,1D1,9,ZQGJUN25,1,,,14,
STUDENT46,4F8,12,GMF11Q7,1,,,7,
STUDENT46,4F8,12,HPF43X,1,SKODT NIELSEN,,4,226
STUDENT46,4F8,12,PGF43Q3C,3,CORRADO,,5,GYM1
STUDENT46,4F8,12,PPF43Q2C,15,MCDERMOTT GREENE,,5,GYM2
STUDENT46,4F8,12,SDF43UVX,1,GAPPELBERG,,3,330
STUDENT46,4F8,12,SDF87TV,1,YARDEN,,2,332
STUDENT46,4F8,12,ZLUN,6,ZZ STAFF,,6,CAFÉ
STUDENT46,4F8,12,ZQACSIGS,1,COLLAZO,,13,150
STUDENT46,4F8,12,ZQCTEERT,1,,,14,
STUDENT46,4F8,12,ZQGJUN22,1,,,14,
STUDENT47,2S0,10,BCF43T,29,ORTIZO,,7,108
STUDENT47,2S0,10,EEFGFQGE,42,MATEO,JO,6,124
STUDENT47,2S0,10,FSFC7,3,TORO,,3,213
STUDENT47,2S0,10,HFF43,2,HERMAN,,8,221
STUDENT47,2S0,10,HGF87QF,41,YAZDANFAR,,2,221
STUDENT47,2S0,10,MRF43QFF,41,CHEN,,5,326
STUDENT47,2S0,10,PGF43Q2C,4,BISHOP,,7,GYM1
STUDENT47,2S0,10,SDF43QQE,2,COHEN I,,4,336
STUDENT47,2S0,10,ZLUN,9,ZZ STAFF,,9,CAFÉ
STUDENT47,2S0,10,ZQACSIGS,1,COLLAZO,,13,150
STUDENT47,2S0,10,ZQCTESMM,1,,,14,
STUDENT47,2S0,10,ZQELLCUR,1,,,13,****
STUDENT47,2S0,10,ZQGJUN24,1,,,14,
STUDENT48,2G0,10,AQF43UVT,1,ROSSI,,2,206
STUDENT48,2G0,10,BCF43T,24,ROFFLER,,3,321
STUDENT48,2G0,10,EEFG7,3,AMBROSE,,5,330
STUDENT48,2G0,10,FJFC7,1,SAKAI,,9,122
STUDENT48,2G0,10,HFF43,2,HERMAN,,8,221
STUDENT48,2G0,10,HUF43QG,6,TSOLKA,BLINN,10,111
STUDENT48,2G0,10,MRF43,6,ENG,,4,208
STUDENT48,2G0,10,PGF43Q2C,2,BISHOP,,3,GYM1
STUDENT48,2G0,10,SCF83QGF,3,HAN,MILLE,7,139
STUDENT48,2G0,10,ZLUN,6,ZZ STAFF,,6,CAFÉ
STUDENT48,2G0,10,ZQACSIGS,1,COLLAZO,,13,150
STUDENT48,2G0,10,ZQCTEERT,1,,,14,
STUDENT48,2G0,10,ZQGJUN24,1,,,14,
STUDENT49,3S9,11,EEFGFUQC,1,SARAFOGLOU,,2,250
STUDENT49,3S9,11,FSFCBU,7,TSAI C,,7,215
STUDENT49,3S9,11,MKF43QQF,2,ARCHETTI,HERMEL,6,108
STUDENT49,3S9,11,PPF43Q5C,12,KASSIMIS,,8,GYM2
STUDENT49,3S9,11,SDF43QGE,3,WILLIAMS,MILLE,4,341
STUDENT49,3S9,11,UEFG7U,1,WANG,,3,B28
STUDENT49,3S9,11,ULFC7UPT,2,COHEN A,,5,B30
STUDENT49,3S9,11,ZLUN,9,ZZ STAFF,,9,CAFÉ
STUDENT49,3S9,11,ZQACSC,1,COLLAZO,,13,150
STUDENT49,3S9,11,ZQCTEMPP,1,,,14,
STUDENT49,3S9,11,ZQGJUN23,1,,,14,
STUDENT50,1V1,9,EEFG3,9,ORMAECHEA,,6,246
STUDENT50,1V1,9,FFFC3,3,LAWRENCE,,4,333
STUDENT50,1V1,9,HGF85QQD,14,FISHMAN,,9,223
STUDENT50,1V1,9,HGF86QQD,14,FISHMAN DBL,,10,223
STUDENT50,1V1,9,MEF43,2,COLUCCI,,3,103
STUDENT50,1V1,9,MKF43,1,JOSEPH,,2,106
STUDENT50,1V1,9,PHF43Q3,7,COGLIATI,,7,122
STUDENT50,1V1,9,PPF43Q2C,16,CORRADO,,7,GYM3
STUDENT50,1V1,9,SLF43,4,GAPPELBERG,,5,336
STUDENT50,1V1,9,ZLUN,8,ZZ STAFF,,8,CAFÉ
STUDENT50,1V1,9,ZQACSC,1,COLLAZO,,13,150
STUDENT50,1V1,9,ZQCTECWD,1,,,14,
STUDENT50,1V1,9,ZQGJUN25,1,,,14,
STUDENT51,WF9,11,ALF43QQD,1,VIZOSO,,3,B7
STUDENT51,WF9,11,ANF43UQX,1,VIZOSO DBL,,4,B7
STUDENT51,WF9,11,BCF43T,22,DELOUGHY,,2,211
STUDENT51,WF9,11,EEFGB,3,SERPE,,9,126
STUDENT51,WF9,11,EEFGFUTJ,3,LOMBARDO,SHEIN,6,B6
STUDENT51,WF9,11,MGF43QWF,2,WADHWA,,7,207
STUDENT51,WF9,11,PPF43Q2C,4,MCDERMOTT GREENE,,2,GYM2
STUDENT51,WF9,11,SDF43QWE,3,KLEINER EILON,,8,328B
STUDENT51,WF9,11,ZLUNAUD,5,ZZ STAFF,,5,AUD
STUDENT51,WF9,11,ZQACSC,1,COLLAZO,,13,150
STUDENT51,WF9,11,ZQCTEDA,1,,,14,
STUDENT51,WF9,11,ZQGJUN23,1,,,14,
STUDENT52,4M8,12,FFFCBUCX,1,LAWRENCE,,5,333
STUDENT52,4M8,12,GMF11Q8,1,,,8,
STUDENT52,4M8,12,HQF11QPM,7,MORRISON,,7,AUD
STUDENT52,4M8,12,PPF43Q5C,4,DYCKMAN,,4,GYM3
STUDENT52,4M8,12,ULF41QQD,1,COHEN A,,2,B39
STUDENT52,4M8,12,ULF42QQD,1,COHEN A DBL,,3,B39
STUDENT52,4M8,12,ZLUNAUD,6,ZZ STAFF,,6,AUD
STUDENT52,4M8,12,ZQACSIGS,1,COLLAZO,,13,150
STUDENT52,4M8,12,ZQCTEMPP,1,,,14,
STUDENT52,4M8,12,ZQGJUN22,1,,,14,
STUDENT53,SSU,9,EEFG3QG,6,BOCCUZZA J,DELSIGNORE,8,350
STUDENT53,SSU,9,FFFC3QC7,1,MAHARAJH,,10,334A
STUDENT53,SSU,9,HGF85QGD,1,SKODT NIELSEN,STEELE,2,226
STUDENT53,SSU,9,HGF86QGD,1,SKODT NIELSEN DBL,,3,226
STUDENT53,SSU,9,MEF43,6,COLUCCI,,9,324
STUDENT53,SSU,9,MKF43,4,MARGOLIN,,6,106
STUDENT53,SSU,9,PHF43Q3,6,CASORIA,,5,111
STUDENT53,SSU,9,PPF43Q2C,14,LEVITT,,5,GYM3
STUDENT53,SSU,9,SLF43QG,4,KUBLALL,SANDHU,7,341
STUDENT53,SSU,9,ZLUN,4,ZZ STAFF,,4,CAFÉ
STUDENT53,SSU,9,ZQACSC,1,COLLAZO,,13,150
STUDENT53,SSU,9,ZQCTECWD,1,,,14,
STUDENT53,SSU,9,ZQGJUN25,1,,,14,
STUDENT54,1V1,9,EEFG3,7,ORMAECHEA,,5,246
STUDENT54,1V1,9,FJFC3,2,SAKAI,,8,122
STUDENT54,1V1,9,HGF85QQD,1,KARPOWICH,,2,114
STUDENT54,1V1,9,HGF86QQD,1,KARPOWICH DBL,,3,114
STUDENT54,1V1,9,MEF43QG,4,COLUCCI,CROWLEY,7,324
STUDENT54,1V1,9,PHF43Q2,11,DEMELO,,10,327
STUDENT54,1V1,9,PPF43Q3C,22,BOCCUZZA M,,10,GYM2
STUDENT54,1V1,9,SLF43,7,WILLIAMS,,9,341
STUDENT54,1V1,9,UEFG3,2,WANG,,6,B28
STUDENT54,1V1,9,ZLUN,4,ZZ STAFF,,4,CAFÉ
STUDENT54,1V1,9,ZQACSIGS,1,COLLAZO,,13,150
STUDENT54,1V1,9,ZQCTEMPP,1,,,14,
STUDENT54,1V1,9,ZQGJUN25,1,,,14,
STUDENT55,1D1,9,EEFG3,12,BELINFANTI,,9,349
STUDENT55,1D1,9,FSFC7,16,JASIENOWSKI,,10,213
STUDENT55,1D1,9,HGF85QQD,7,NUWESRA,,5,114
STUDENT55,1D1,9,HGF86QQD,7,NUWESRA DBL,,6,114
STUDENT55,1D1,9,MRF43,10,TREUE,,7,103
STUDENT55,1D1,9,PHF43Q2,1,KASSIMIS,,2,111
STUDENT55,1D1,9,PPF43Q3C,1,BISHOP,,2,GYM2
STUDENT55,1D1,9,SCF43,4,MUSICH,,3,139
STUDENT55,1D1,9,SDF43,1,SADIGH,,4,235
STUDENT55,1D1,9,ZLUNAUD,8,ZZ STAFF,,8,AUD
STUDENT55,1D1,9,ZQACSIGS,1,COLLAZO,,13,150
STUDENT55,1D1,9,ZQCTEERT,1,,,14,
STUDENT55,1D1,9,ZQGJUN25,1,,,14,
STUDENT56,1D1,9,EEFGFQF,41,SEGALL,HERMEL,8,336
STUDENT56,1D1,9,FFFC3,3,LAWRENCE,,4,333
STUDENT56,1D1,9,HGF83QF,40,YAZDANFAR,,7,219
STUDENT56,1D1,9,MKF43,5,MARGOLIN,,9,106
STUDENT56,1D1,9,MRF43QFF,41,CHEN,,5,326
STUDENT56,1D1,9,PHF43Q3,3,LEVITT,,3,113
STUDENT56,1D1,9,PPF43Q2C,9,KASSIMIS,,3,GYM2
STUDENT56,1D1,9,SCF83QFF,41,HUDSON,,10,138
STUDENT56,1D1,9,ZLUN,6,ZZ STAFF,,6,CAFÉ
STUDENT56,1D1,9,ZQACSIGS,1,COLLAZO,,13,150
STUDENT56,1D1,9,ZQCTECWD,1,,,14,
STUDENT56,1D1,9,ZQELLCUR,1,,,13,****
STUDENT56,1D1,9,ZQGJUN25,1,,,14,
STUDENT57,1S1,9,AUFC3TA,4,VIZOSO,,10,204
STUDENT57,1S1,9,EEFG3,9,ORMAECHEA,,6,246
STUDENT57,1S1,9,FSFC7,1,TORO,,2,213
STUDENT57,1S1,9,HGF85QGD,3,TRIANTAFILLOU,RIAZ,4,113
STUDENT57,1S1,9,HGF86QGD,3,TRIANTAFILLOU DBL,,5,113
STUDENT57,1S1,9,MRF43,4,WONG,,3,324
STUDENT57,1S1,9,PHF43Q2,10,VLANTIS,,9,149
STUDENT57,1S1,9,PPF43Q3C,20,BOCCUZZA M,,9,GYM3
STUDENT57,1S1,9,SCF43,10,GANDJIAN,,7,238
STUDENT57,1S1,9,ZLUN,8,ZZ STAFF,,8,CAFÉ
STUDENT57,1S1,9,ZQACSC,1,COLLAZO,,13,150
STUDENT57,1S1,9,ZQCTEDA,1,,,14,
STUDENT57,1S1,9,ZQGJUN25,1,,,14,
STUDENT58,4S8,12,EEFGB,1,TESSENHOLTZ,,2,348
STUDENT58,4S8,12,FSFCBU,8,TAVAREZ,,8,225
STUDENT58,4S8,12,HFF43QG,4,LI N,HERMAN,9,221
STUDENT58,4S8,12,MKF43,2,WADHWA,,4,322
STUDENT58,4S8,12,PGF43Q5B,1,CORRADO,,6,GYM1
STUDENT58,4S8,12,SCF43,5,BAN,,5,334B
STUDENT58,4S8,12,UEFG7U,1,WANG,,3,B28
STUDENT58,4S8,12,ZLUN,7,ZZ STAFF,,7,CAFÉ
STUDENT58,4S8,12,ZQACSIGS,1,COLLAZO,,13,150
STUDENT58,4S8,12,ZQCTECWD,1,,,14,
STUDENT58,4S8,12,ZQGJUN22,1,,,14,
STUDENT59,3D9,11,EEFGBQH,1,STABILE,,3,349
STUDENT59,3D9,11,EEFGFUQC,1,SARAFOGLOU,,2,250
STUDENT59,3D9,11,FFFCBU,1,LAWRENCE,,8,334A
STUDENT59,3D9,11,MKF43QGF,1,ARCHETTI,,5,321
STUDENT59,3D9,11,PPF43Q5C,8,KASSIMIS,,6,GYM2
STUDENT59,3D9,11,SDF83UVT,1,YARDEN,,4,332
STUDENT59,3D9,11,SPF43,9,PRYCE,,9,214
STUDENT59,3D9,11,ZLUN,7,ZZ STAFF,,7,CAFÉ
STUDENT59,3D9,11,ZQACSIGS,1,COLLAZO,,13,150
STUDENT59,3D9,11,ZQCTEERT,1,,,14,
STUDENT59,3D9,11,ZQGJUN23,1,,,14,
STUDENT60,1S1,9,BCF43T,32,DELOUGHY,,2,211
STUDENT60,1S1,9,EEFG3,13,AMBROSE,,9,123
STUDENT60,1S1,9,FSFC7,3,TORO,,3,213
STUDENT60,1S1,9,HGF85QQD,10,BARRETTA,,7,311
STUDENT60,1S1,9,HGF86QQD,10,BARRETTA DBL,,8,311
STUDENT60,1S1,9,MRF43QGF,5,STANISCI,ENG,10,208
STUDENT60,1S1,9,PPF43Q3C,3,CORRADO,,2,GYM3
STUDENT60,1S1,9,SCF43,5,BAN,,5,334B
STUDENT60,1S1,9,SHFC1TM,2,SADIGH,,6,138
STUDENT60,1S1,9,ZLUN,4,ZZ STAFF,,4,CAFÉ
STUDENT60,1S1,9,ZQACSIGS,1,COLLAZO,,13,150
STUDENT60,1S1,9,ZQCTESMM,1,,,14,
STUDENT60,1S1,9,ZQGJUN25,1,,,14,
STUDENT61,1S1,9,EEFG3QH,3,WALDMAN,,8,346
STUDENT61,1S1,9,FSFC7,14,TORO,,9,331
STUDENT61,1S1,9,HGF85XHD,1,MUNISTERI,,2,228
STUDENT61,1S1,9,HGF86XHD,1,MUNISTERI DBL,,3,228
STUDENT61,1S1,9,HQF43QH,1,BONKOWSKI,,4,315
STUDENT61,1S1,9,MRF43QGF,5,STANISCI,ENG,10,208
STUDENT61,1S1,9,PHF43Q2,8,VLANTIS,,7,149
STUDENT61,1S1,9,PPF43Q3C,17,DYCKMAN,,7,GYM3
STUDENT61,1S1,9,SLF43QF,41,GEORGAS,,5,338
STUDENT61,1S1,9,ZLUN,6,ZZ STAFF,,6,CAFÉ
STUDENT61,1S1,9,ZQACSIGS,1,COLLAZO,,13,150
STUDENT61,1S1,9,ZQCTEHHR,1,,,14,
STUDENT61,1S1,9,ZQGJUN25,1,,,14,
STUDENT62,2S0,10,EEFG7,8,STABILE,,10,249
STUDENT62,2S0,10,EEFGFUQV,2,FODERA,HERMEL,6,335
STUDENT62,2S0,10,FSFCBU,5,TSAI C,,5,213
STUDENT62,2S0,10,HUF43QG,4,BONKOWSKI,FLYNN,8,314
STUDENT62,2S0,10,MRF43,4,WONG,,3,324
STUDENT62,2S0,10,PPF43Q5C,1,COGLIATI,,4,GYM3
STUDENT62,2S0,10,SLF43,6,GLICKMAN,,7,231
STUDENT62,2S0,10,UEFG3,1,WANG,,2,B28
STUDENT62,2S0,10,ZLUN,9,ZZ STAFF,,9,CAFÉ
STUDENT62,2S0,10,ZQACSAMU,1,COLLAZO,,13,150
STUDENT62,2S0,10,ZQCTEMPP,1,,,14,
STUDENT62,2S0,10,ZQGJUN24,1,,,14,
STUDENT63,2S0,10,AUFC3TA,2,VIZOSO,,8,B7
STUDENT63,2S0,10,BCF43T,33,ABDELFATTAH,,3,248
STUDENT63,2S0,10,EEFG7,7,WORTMAN,,9,124
STUDENT63,2S0,10,FSFC7,10,JASIENOWSKI,,7,213
STUDENT63,2S0,10,HFF43QG,2,WEISSMANN,HERMAN,6,221
STUDENT63,2S0,10,MGF43,11,CROWLEY,,10,211
STUDENT63,2S0,10,PGF43Q3C,2,BISHOP,,3,GYM1
STUDENT63,2S0,10,SCF43,8,HUDSON,,5,138
STUDENT63,2S0,10,ZLUN,4,ZZ STAFF,,4,CAFÉ
STUDENT63,2S0,10,ZQACSIGS,1,COLLAZO,,13,150
STUDENT63,2S0,10,ZQCTEDA,1,,,14,
STUDENT63,2S0,10,ZQGJUN24,1,,,14,
STUDENT64,3S9,11,EEFGB,1,TESSENHOLTZ,,2,348
STUDENT64,3S9,11,FSFCBU,3,TSAI C,,3,215
STUDENT64,3S9,11,GQF11QU,9,,,9,LIB
STUDENT64,3S9,11,HPF43X,1,SKODT NIELSEN,,4,226
STUDENT64,3S9,11,MKF43QQF,2,ARCHETTI,HERMEL,6,108
STUDENT64,3S9,11,PGF43Q2C,3,CORRADO,,5,GYM1
STUDENT64,3S9,11,PPF43Q3C,14,LEVITT,,5,GYM3
STUDENT64,3S9,11,SDF83UVT,2,YARDEN,,7,332
STUDENT64,3S9,11,ZLUN,8,ZZ STAFF,,8,CAFÉ
STUDENT64,3S9,11,ZQACSAMU,1,COLLAZO,,13,150
STUDENT64,3S9,11,ZQCTEERT,1,,,14,
STUDENT64,3S9,11,ZQGJUN23,1,,,14,
STUDENT65,1S1,9,EEFG3,11,WEISSMANN,,8,247
STUDENT65,1S1,9,FKFC3,3,SONG,,10,214
STUDENT65,1S1,9,HGF85QQD,1,KARPOWICH,,2,114
STUDENT65,1S1,9,HGF86QQD,1,KARPOWICH DBL,,3,114
STUDENT65,1S1,9,MEF43,4,CHEN,,6,350
STUDENT65,1S1,9,PHF43Q3,8,VLANTIS,,7,149
STUDENT65,1S1,9,PPF43Q2C,17,DYCKMAN,,7,GYM3
STUDENT65,1S1,9,SHFC1TM,3,DEMELO,,9,327
STUDENT65,1S1,9,SLF43,5,WILLIAMS,,5,341
